DateTime,ANN_CRU_hhs,ANN_all_hhs,ANN_CRU_days,ANN_all_days
2016-07-22 20:30:00,-7.22,-7.3,-7.632,-8.145
2016-07-22 21:00:00,-6.6,-3.7,-6.448,-5.425
2016-07-22 21:30:00,-7.75,-9.92,-8.156,-9.506
2016-07-22 22:00:00,-11.34,-12.98,-12.398,-13.463
2016-07-22 22:30:00,-8.29,-9.95,-9.138,-10.28
2016-07-22 23:00:00,-6.66,-8.11,-6.944,-6.996
2016-07-22 23:30:00,-4.47,-0.37,-4.082,-2.138
2016-07-23 00:00:00,-6.68,-12.3,-6.146,-8.352
2016-07-23 00:30:00,-5.82,-5.88,-5.76,-5.146
2016-07-23 01:00:00,-7.36,-8.75,-7.458,-7.982
2016-07-23 01:30:00,-6.93,-6.41,-6.916,-6.201
2016-07-23 02:00:00,-7.85,-9.63,-8.22,-8.092
2016-07-23 02:30:00,-8.52,-11.97,-9.144,-10.19
2016-07-23 03:00:00,-8.06,-9.52,-8.578,-8.881
2016-07-23 03:30:00,-8.16,-11.35,-8.746,-9.756
2016-07-23 04:00:00,-8.82,-16.12,-9.05,-13.276
2016-07-23 04:30:00,-7.64,-12.2,-7.864,-9.969
2016-07-23 05:00:00,-8.42,-9.57,-8.516,-9.079
2016-07-23 05:30:00,-12.53,-21.8,-12.636,-17.576
2016-07-23 06:00:00,-24.97,-34.55,-25.142,-29.039
2016-07-23 06:30:00,-38.74,-58.12,-39.544,-49.666
2016-07-23 07:00:00,-32.9,-39.98,-33.344,-35.922
2016-07-23 07:30:00,-30.98,-46.03,-31.412,-38.609
2016-07-23 08:00:00,-43.35,-56.1,-44.04,-50.249
2016-07-23 08:30:00,-50.84,-66.5,-51.906,-59.809
2016-07-23 09:00:00,-56.54,-77.96,-55.92,-66.841
2016-07-23 09:30:00,-48.13,-53.06,-49.002,-51.138
2016-07-23 10:00:00,-49.91,-42.83,-50.432,-45.999
2016-07-23 10:30:00,-46.22,-42.23,-47.198,-44.251
2016-07-23 11:00:00,-43.37,-35.85,-42.284,-39.486
2016-07-23 11:30:00,-41.26,-35.42,-37.966,-35.383
2016-07-23 12:00:00,-34.17,-51.82,-32.516,-36.895
2016-07-23 12:30:00,-21.92,-60.62,-24.136,-34.252
2016-07-23 13:00:00,-36.77,-45.96,-37.654,-42.752
2016-07-23 13:30:00,-44.96,-44.95,-45.614,-46.614
2016-07-23 14:00:00,-49.67,-54.48,-48.61,-51.682
2016-07-23 14:30:00,-43.43,-53.98,-41.026,-44.104
2016-07-23 15:00:00,-37.96,-41.61,-36.908,-38.705
2016-07-23 15:30:00,-41.2,-43.54,-42.308,-43.784
2016-07-23 16:00:00,-39.47,-48.04,-39.45,-45.476
2016-07-23 16:30:00,-44.38,-55.22,-45.04,-51.184
2016-07-23 17:00:00,-28.67,-39.06,-28.284,-35.113
2016-07-23 17:30:00,-33.3,-44.4,-34.032,-39.346
2016-07-23 18:00:00,-19.94,-12.4,-19.788,-12.978
2016-07-23 18:30:00,-10.38,-8.77,-10.454,-8.243
2016-07-23 19:00:00,-17.02,-24.95,-17.178,-18.966
2016-07-23 19:30:00,-9,-0.07,-9.272,-2.43
2016-07-23 20:00:00,-5.45,0.74,-5.444,-0.732
2016-07-23 20:30:00,-3.05,-2.54,-3.11,-2.028
2016-07-23 21:00:00,-3.95,-2.71,-3.826,-4.484
2016-07-23 21:30:00,-7.49,11.11,-7.64,3.284
2016-07-23 22:00:00,-8.89,-5.29,-9.166,-5.736
2016-07-23 22:30:00,-3.51,11.63,-2.88,4.446
2016-07-23 23:00:00,-5.98,3.48,-5.97,1.332
2016-07-23 23:30:00,-2.22,-3.76,-1.574,-2.406
2016-07-24 00:00:00,-5.85,-14.07,-5.656,-9.606
2016-07-24 00:30:00,-6.96,-16.53,-7.308,-11.369
2016-07-24 01:00:00,-4.32,-10.34,-3.65,-6.633
2016-07-24 01:30:00,-6.58,-14.47,-7.034,-10.096
2016-07-24 02:00:00,-6.12,-12.32,-5.544,-8.341
2016-07-24 02:30:00,-7.59,-14.16,-7.534,-10.327
2016-07-24 03:00:00,-7.46,-13.28,-7.466,-9.941
2016-07-24 03:30:00,-6.27,-13.66,-5.48,-10.059
2016-07-24 04:00:00,-7.8,-12.88,-7.618,-9.495
2016-07-24 04:30:00,-8.59,-17.8,-8.978,-13.409
2016-07-24 05:00:00,-10.46,-19.63,-11.792,-15.68
2016-07-24 05:30:00,-12.4,-23.73,-13.22,-18.056
2016-07-24 06:00:00,-13.93,-21.22,-13.942,-17.638
2016-07-24 06:30:00,-16.43,-29.92,-15.892,-23.33
2016-07-24 07:00:00,-22.84,-38.06,-24.374,-30.772
2016-07-24 07:30:00,-18.97,-28.22,-19.596,-23.693
2016-07-24 08:00:00,-22.19,-25.8,-22.954,-23.102
2016-07-24 08:30:00,-30.54,-33.7,-31.95,-30.746
2016-07-24 09:00:00,-27.44,-39.95,-29.304,-33.592
2016-07-24 09:30:00,-29.01,-40.3,-30.71,-34.377
2016-07-24 10:00:00,-30.42,-35.28,-32.114,-31.292
2016-07-24 10:30:00,-17.65,57.11,-19.384,23.426
2016-07-24 11:00:00,-31.9,-26.74,-29.126,-27.134
2016-07-24 11:30:00,-29.66,-56.06,-30.654,-43.389
2016-07-24 12:00:00,-29.85,-55.93,-29.896,-43.216
2016-07-24 12:30:00,-20.43,-39.85,-21.62,-30.626
2016-07-24 13:00:00,-22.61,-42.27,-23.636,-32.747
2016-07-24 13:30:00,-20.24,-31.74,-22.182,-25.95
2016-07-24 14:00:00,-23.41,-35.43,-23.68,-30.624
2016-07-24 14:30:00,-24.77,-27.6,-25.45,-27.145
2016-07-24 15:00:00,-27.48,-35.4,-28.224,-32.503
2016-07-24 15:30:00,-24.22,-26.09,-24.832,-25.289
2016-07-24 16:00:00,-18.92,-22.96,-20.634,-23.647
2016-07-24 16:30:00,-12.25,-15.32,-14.064,-14.523
2016-07-24 17:00:00,-14,6.23,-13.458,-4.309
2016-07-24 17:30:00,-14.48,-12.84,-14.688,-13.576
2016-07-24 18:00:00,-15.99,-11.61,-14.866,-12.834
2016-07-24 18:30:00,-9.33,-10.94,-9.308,-9.512
2016-07-24 19:00:00,-6.56,0.68,-5.954,-3.031
2016-07-24 19:30:00,-7.18,-7.82,-6.518,-7.57
2016-07-24 20:00:00,-4.27,-4.8,-4.228,-4.198
2016-07-24 20:30:00,-4.96,-4.74,-4.09,-4.685
2016-07-24 21:00:00,-6.69,-7.32,-6.534,-7.167
2016-07-24 21:30:00,-6.36,-5.27,-5.12,-5.476
2016-07-24 22:00:00,-6.5,-5.86,-5.254,-5.696
2016-07-24 22:30:00,-7.77,-11.09,-8.426,-9.621
2016-07-24 23:00:00,-5.55,-5.8,-5.406,-5.706
2016-07-24 23:30:00,-5.97,-6.09,-5.576,-5.907
2016-07-25 00:00:00,-6.51,-7.13,-5.808,-6.432
2016-07-25 00:30:00,-6.61,-8.46,-6.196,-7.369
2016-07-25 01:00:00,-7.1,-9.65,-7.29,-8.587
2016-07-25 01:30:00,-6.37,-5.22,-5.264,-5.612
2016-07-25 02:00:00,-6.85,-8.36,-6.214,-7.367
2016-07-25 02:30:00,-7.46,-10.82,-7.734,-9.331
2016-07-25 03:00:00,-6.16,-5.76,-5.374,-5.65
2016-07-25 03:30:00,-6.85,-8.78,-6.004,-6.973
2016-07-25 04:00:00,-6.53,-9.3,-6.206,-7.536
2016-07-25 04:30:00,-7.05,-9.71,-6.59,-7.681
2016-07-25 05:00:00,-6.59,-8.75,-5.964,-6.84
2016-07-25 05:30:00,-10.06,-13.52,-8.916,-10.746
2016-07-25 06:00:00,-17.94,-20.79,-15.526,-17.315
2016-07-25 06:30:00,-23.64,-42.64,-22.992,-32.489
2016-07-25 07:00:00,-35.2,-51.73,-34.652,-42.795
2016-07-25 07:30:00,-38.51,-54.41,-39.54,-47.573
2016-07-25 08:00:00,-18.23,-21.31,-19.366,-20.783
2016-07-25 08:30:00,-16.5,-22.36,-17.484,-20.267
2016-07-25 09:00:00,-18.99,-21.12,-20.606,-20.661
2016-07-25 09:30:00,-19.39,-20.34,-21.26,-20.423
2016-07-25 10:00:00,-17.95,-26.86,-19.642,-22.162
2016-07-25 10:30:00,-16.4,-24.05,-17.912,-19.114
2016-07-25 11:00:00,-16.59,-14.47,-18.446,-15.297
2016-07-25 11:30:00,-18.73,-12.99,-18.864,-15.981
2016-07-25 12:00:00,-20.51,-20.22,-18.538,-19.546
2016-07-25 12:30:00,-20.49,-14.34,-21.604,-16.105
2016-07-25 13:00:00,-17.7,-14.05,-16.578,-14.182
2016-07-25 13:30:00,-12.63,-14.14,-12.888,-15.205
2016-07-25 14:00:00,-12.78,-15.79,-10.892,-13.832
2016-07-25 14:30:00,-15.12,-25.39,-14.882,-19.882
2016-07-25 15:00:00,-25.6,-31.86,-25.738,-28.663
2016-07-25 15:30:00,-9.94,-0.69,-9.254,0.872
2016-07-25 16:00:00,-8.76,-24.43,-8.14,-16.763
2016-07-25 16:30:00,-22.91,-44.53,-21.422,-31.364
2016-07-25 17:00:00,-16.7,-34.12,-15.312,-26.814
2016-07-25 17:30:00,-27.8,-55.03,-27.182,-39.978
2016-07-25 18:00:00,-9.98,-17.96,-8.06,-12.708
2016-07-25 18:30:00,-10.51,-16.98,-9.862,-13.355
2016-07-25 19:00:00,-7.56,-10.14,-6.096,-8.076
2016-07-25 19:30:00,-6.89,-6.53,-6.168,-7.143
2016-07-25 20:00:00,-4.31,-6.2,-3.85,-5.337
2016-07-25 20:30:00,-6.63,-11.15,-6.356,-8.278
2016-07-25 21:00:00,-7.22,-11.71,-7.092,-9.135
2016-07-25 21:30:00,-5.73,-7.92,-4.5,-5.97
2016-07-25 22:00:00,-5.68,-9.75,-5.392,-7.284
2016-07-25 22:30:00,-7.04,-10.03,-6.586,-8.312
2016-07-25 23:00:00,-5.29,-8.09,-4.976,-6.979
2016-07-25 23:30:00,-7.1,-13.22,-6.966,-9.899
2016-07-26 00:00:00,-8.17,-11.92,-8.452,-10.459
2016-07-26 00:30:00,-7.49,-11.44,-7.616,-9.522
2016-07-26 01:00:00,-7.38,-10.86,-7.24,-8.783
2016-07-26 01:30:00,-8.55,-19.6,-9.284,-15.521
2016-07-26 02:00:00,-8.08,-13.61,-8.572,-11.209
2016-07-26 02:30:00,-7.29,-9.45,-7.03,-7.848
2016-07-26 03:00:00,-7.03,-14.82,-6.652,-11.22
2016-07-26 03:30:00,-8.23,-14.47,-8.8,-11.944
2016-07-26 04:00:00,-7.87,-14.41,-8.332,-11.633
2016-07-26 04:30:00,-7.75,-11.15,-7.962,-9.358
2016-07-26 05:00:00,-8.09,-14.58,-7.788,-11.487
2016-07-26 05:30:00,-9.13,-9.77,-8.87,-9.2
2016-07-26 06:00:00,-13.92,-22.84,-13.924,-18.627
2016-07-26 06:30:00,-15.32,-21.49,-14.212,-18.294
2016-07-26 07:00:00,-20.05,-31.94,-20.382,-27.221
2016-07-26 07:30:00,-32.39,-51.94,-30.968,-43.262
2016-07-26 08:00:00,-43.18,-63.87,-42.076,-55.515
2016-07-26 08:30:00,-37.73,-47.79,-35.734,-42.592
2016-07-26 09:00:00,-35.57,-44.42,-35.324,-39.801
2016-07-26 09:30:00,-49.62,-52.88,-48.2,-50.711
2016-07-26 10:00:00,-46.73,-57.7,-46.212,-51.855
2016-07-26 10:30:00,-40.59,-46.89,-40.592,-43.797
2016-07-26 11:00:00,-32.48,-45.75,-33.146,-39.793
2016-07-26 11:30:00,-21,-23.98,-20.678,-22.393
2016-07-26 12:00:00,-21.59,-28.42,-23.476,-25.343
2016-07-26 12:30:00,-18.74,-32.03,-19.476,-26.839
2016-07-26 13:00:00,-14.67,-14.49,-10.924,-12.492
2016-07-26 13:30:00,-11.74,-19.48,-11.204,-16.081
2016-07-26 14:00:00,-19.63,-28.04,-17.048,-23.76
2016-07-26 14:30:00,-28.14,-44.25,-29.504,-37.625
2016-07-26 15:00:00,-18.96,-17.47,-20.136,-18.375
2016-07-26 15:30:00,-17.09,-6.85,-19.096,-10.731
2016-07-26 16:00:00,-18.35,-5.24,-20.696,-10.442
2016-07-26 16:30:00,-24.4,-30.22,-26.054,-28.046
2016-07-26 17:00:00,-26.85,-13.33,-27.724,-16.331
2016-07-26 17:30:00,-28.53,-29.72,-28.224,-27.753
2016-07-26 18:00:00,-38.33,-38.3,-35.224,-34.888
2016-07-26 18:30:00,-27.54,-29.48,-27.548,-27.345
2016-07-26 19:00:00,-15.82,-19.63,-17.08,-18.846
2016-07-26 19:30:00,-45.21,-43.34,-40.604,-41.748
2016-07-26 20:00:00,-55.6,-53.61,-48.512,-51.909
2016-07-26 20:30:00,-49.79,-46.2,-43.628,-46.397
2016-07-26 21:00:00,-45.01,-40.34,-39.806,-40.602
2016-07-26 21:30:00,-30.25,-27.95,-28.656,-28.764
2016-07-26 22:00:00,-13.22,-15.09,-14.444,-15.088
2016-07-26 22:30:00,-10.96,-12.94,-12.294,-13.362
2016-07-26 23:00:00,-8.16,-9,-8.698,-9.489
2016-07-26 23:30:00,-8.34,-13.3,-8.944,-11.799
2016-07-27 00:00:00,-8.1,-8.21,-8.602,-9.17
2016-07-27 00:30:00,-8.9,-15.06,-10.038,-12.881
2016-07-27 01:00:00,-8.43,-10.21,-9.56,-9.671
2016-07-27 01:30:00,-8.28,-11.74,-9.452,-9.924
2016-07-27 02:00:00,-8.63,-13.47,-9.96,-11.265
2016-07-27 02:30:00,-7.95,-11.56,-9.348,-9.83
2016-07-27 03:00:00,-8.43,-14.87,-10.07,-12.046
2016-07-27 03:30:00,-9.72,-14.24,-10.82,-12.351
2016-07-27 04:00:00,-8.1,-13.74,-9.198,-11.1
2016-07-27 04:30:00,-8.8,-13.65,-10.076,-11.641
2016-07-27 05:00:00,-9.63,-13.88,-10.388,-11.85
2016-07-27 05:30:00,-10.79,-17.43,-11.772,-13.906
2016-07-27 06:00:00,-15.48,-25.46,-15.124,-19.74
2016-07-27 06:30:00,-17.36,-24.22,-16.406,-19.979
2016-07-27 07:00:00,-21.61,-32.62,-20.8,-25.027
2016-07-27 07:30:00,-25.98,-39.97,-25.246,-31.344
2016-07-27 08:00:00,-37.44,-59.99,-36.764,-47.54
2016-07-27 08:30:00,-41.44,-52.8,-43.008,-47.339
2016-07-27 09:00:00,-42.79,-61.26,-44,-52.252
2016-07-27 09:30:00,-47.77,-67.26,-50.202,-58.756
2016-07-27 10:00:00,-48.37,-64.37,-47.074,-55.25
2016-07-27 10:30:00,-41.21,-53.73,-40.554,-47.054
2016-07-27 11:00:00,-42.49,-46.07,-41.816,-44.248
2016-07-27 11:30:00,-38.06,-39.19,-28.102,-32.237
2016-07-27 12:00:00,-41.01,-43.85,-34.596,-38.685
2016-07-27 12:30:00,-35.63,-16.13,-37.228,-26.937
2016-07-27 13:00:00,-28.4,-54.69,-30.12,-42.759
2016-07-27 13:30:00,-19.59,-23.81,-18.164,-21.324
2016-07-27 14:00:00,-37.43,-63.34,-35.152,-46.596
2016-07-27 14:30:00,-22.58,-21.67,-21.622,-21.647
2016-07-27 15:00:00,-25.98,-5,-25.414,-16.078
2016-07-27 15:30:00,-22.18,-24.81,-21.29,-21.607
2016-07-27 16:00:00,-15.17,-9.98,-15.5,-12.216
2016-07-27 16:30:00,-20.69,-8.91,-21.142,-14.902
2016-07-27 17:00:00,-17.19,-6.13,-17.834,-13.323
2016-07-27 17:30:00,-16.48,13.08,-16.186,-1.086
2016-07-27 18:00:00,-12.79,-22.48,-11.656,-16.673
2016-07-27 18:30:00,-12.85,-20.11,-11.19,-15.111
2016-07-27 19:00:00,-5.31,-8.99,-4.372,-7.026
2016-07-27 19:30:00,-6.21,-8.06,-5.286,-6.74
2016-07-27 20:00:00,-3.11,-10,-2.758,-6.829
2016-07-27 20:30:00,-4.71,-10.2,-4.412,-7.249
2016-07-27 21:00:00,-5.58,-8.32,-5.68,-7.168
2016-07-27 21:30:00,-5.93,-12.25,-6.028,-9.264
2016-07-27 22:00:00,-6.18,-7.91,-6.31,-7.052
2016-07-27 22:30:00,-5.36,-10.82,-5.492,-8.355
2016-07-27 23:00:00,-7.77,-11.15,-8.632,-9.485
2016-07-27 23:30:00,-6.04,-6.32,-6.094,-6.217
2016-07-28 00:00:00,-6.42,-13.11,-6.656,-9.65
2016-07-28 00:30:00,-8.39,-13.81,-8.944,-11.481
2016-07-28 01:00:00,-8.41,-13.97,-8.896,-11.633
2016-07-28 01:30:00,-8.2,-14.37,-8.712,-11.864
2016-07-28 02:00:00,-8.88,-15.4,-9.358,-12.733
2016-07-28 02:30:00,-9.06,-16.76,-9.512,-13.689
2016-07-28 03:00:00,-7.76,-13.65,-8.266,-11.067
2016-07-28 03:30:00,-7.26,-13.18,-7.766,-10.884
2016-07-28 04:00:00,-8.65,-17.55,-9.164,-14.001
2016-07-28 04:30:00,-8.5,-16.6,-8.994,-13.362
2016-07-28 05:00:00,-10.65,-15.59,-10.872,-12.957
2016-07-28 05:30:00,-11.4,-22.55,-11.3,-17.373
2016-07-28 06:00:00,-16.52,-26.91,-16.132,-21.74
2016-07-28 06:30:00,-20.86,-33.32,-20.196,-26.842
2016-07-28 07:00:00,-26.8,-41.13,-26.294,-34.046
2016-07-28 07:30:00,-46.43,-74.65,-48.014,-63.363
2016-07-28 08:00:00,-56.14,-90.11,-58.928,-77.116
2016-07-28 08:30:00,-35.18,-49.59,-36.34,-43.591
2016-07-28 09:00:00,-29.11,-34.55,-29.472,-30.374
2016-07-28 09:30:00,-28.83,-35.64,-29.42,-33.216
2016-07-28 10:00:00,-28.86,-28.86,-29.036,-29.015
2016-07-28 10:30:00,-28.94,-27.1,-27.794,-27.361
2016-07-28 11:00:00,-25.07,-30.14,-24.196,-25.954
2016-07-28 11:30:00,-21.42,-34.51,-20.844,-24.803
2016-07-28 12:00:00,-26.21,-25.51,-27.184,-25.93
2016-07-28 12:30:00,-23.29,-30.76,-22.636,-25.191
2016-07-28 13:00:00,-31.85,-17.85,-33.1,-27.174
2016-07-28 13:30:00,-23.25,-24.1,-22.494,-23.185
2016-07-28 14:00:00,-30.07,-28.92,-30.558,-29.963
2016-07-28 14:30:00,-31.71,-29.69,-32.902,-31.764
2016-07-28 15:00:00,-29.15,-19.58,-30.032,-26.203
2016-07-28 15:30:00,-25.99,-20.84,-26.994,-23.84
2016-07-28 16:00:00,-27.93,-13.94,-29.006,-21.062
2016-07-28 16:30:00,-14.95,-19.33,-14.22,-16.496
2016-07-28 17:00:00,-14.08,-15.41,-13.422,-14.357
2016-07-28 17:30:00,-15.41,-18.16,-14.348,-16.954
2016-07-28 18:00:00,-34.69,-35.83,-35.312,-39.207
2016-07-28 18:30:00,-15.45,-14.9,-13.872,-13.862
2016-07-28 19:00:00,-12.16,-13.95,-11.012,-12.368
2016-07-28 19:30:00,-7.37,-8.65,-7.032,-7.485
2016-07-28 20:00:00,-6.41,-7.11,-6.512,-6.732
2016-07-28 20:30:00,-6.2,-6.91,-6.348,-6.54
2016-07-28 21:00:00,-5.98,-4.25,-6.174,-5.27
2016-07-28 21:30:00,-6.36,-7.84,-6.58,-7.364
2016-07-28 22:00:00,-7.63,-8.89,-8.15,-8.629
2016-07-28 22:30:00,-7.27,-8.18,-7.594,-7.926
2016-07-28 23:00:00,-7.42,-8.63,-7.814,-8.379
2016-07-28 23:30:00,-6.95,-7.35,-7.352,-7.416
2016-07-29 00:00:00,-7.49,-9.22,-8.064,-8.834
2016-07-29 00:30:00,-7.04,-7.78,-7.44,-7.661
2016-07-29 01:00:00,-7.42,-9.44,-8.18,-8.536
2016-07-29 01:30:00,-7.47,-9.57,-7.686,-8.792
2016-07-29 02:00:00,-7.9,-9.27,-8.49,-9.231
2016-07-29 02:30:00,-6.24,-4.4,-6.342,-5.076
2016-07-29 03:00:00,-8.2,-10.51,-8.952,-9.851
2016-07-29 03:30:00,-7.53,-7.16,-8.426,-7.596
2016-07-29 04:00:00,-7.82,-8.39,-8.712,-7.989
2016-07-29 04:30:00,-8.2,-10.63,-9.324,-9.705
2016-07-29 05:00:00,-10.28,-5.65,-10.648,-9.532
2016-07-29 05:30:00,-10.36,-6.04,-11.272,-7.817
2016-07-29 06:00:00,-10.56,-10.49,-10.608,-10.191
2016-07-29 06:30:00,-13.34,-15.89,-12.316,-14.726
2016-07-29 07:00:00,-15.74,-18.63,-15.072,-18.25
2016-07-29 07:30:00,-27.34,-29.6,-26.892,-30.276
2016-07-29 08:00:00,-26.19,-29.5,-25.73,-28.837
2016-07-29 08:30:00,-33.39,-35.65,-33.898,-36.725
2016-07-29 09:00:00,-24.87,-24.55,-24.022,-26.1
2016-07-29 09:30:00,-26.12,-31.05,-25.428,-29.047
2016-07-29 10:00:00,-28.78,-31.55,-28.408,-29.658
2016-07-29 10:30:00,-28.65,-31.8,-27.898,-29.465
2016-07-29 11:00:00,-26.71,-28.11,-26.354,-25.935
2016-07-29 11:30:00,-31.61,-42.37,-32.012,-36.875
2016-07-29 12:00:00,-32.61,-34.89,-32.3,-33.872
2016-07-29 12:30:00,-28.04,-31.83,-27.322,-31.38
2016-07-29 13:00:00,-34.93,-27.69,-35.18,-33.796
2016-07-29 13:30:00,-39.13,-39.06,-39.912,-38.817
2016-07-29 14:00:00,-31.82,-29.84,-31.978,-28.714
2016-07-29 14:30:00,-31.1,-42.34,-31.112,-36.285
2016-07-29 15:00:00,-27.79,-28.77,-27.678,-26.685
2016-07-29 15:30:00,-29.83,-26.63,-30.396,-27.382
2016-07-29 16:00:00,-30.21,-28.15,-31.682,-30.281
2016-07-29 16:30:00,-27.8,-31.27,-27.766,-28.799
2016-07-29 17:00:00,-27.85,-28.71,-27.96,-26.849
2016-07-29 17:30:00,-27.07,-29.18,-26.986,-26.919
2016-07-29 18:00:00,-24.07,-24.94,-23.218,-23.192
2016-07-29 18:30:00,-21.99,-17.7,-21.154,-19.343
2016-07-29 19:00:00,-14.58,-17.68,-12.874,-15.824
2016-07-29 19:30:00,-8.57,-8.93,-7.662,-8.71
2016-07-29 20:00:00,-6.72,-7.27,-6.654,-7.417
2016-07-29 20:30:00,-7.04,-7.31,-7.212,-7.746
2016-07-29 21:00:00,-7.71,-9.57,-8.002,-9.084
2016-07-29 21:30:00,-7.73,-7.77,-8.354,-8.351
2016-07-29 22:00:00,-6.86,-5.67,-7.292,-6.447
2016-07-29 22:30:00,-6.58,-6.13,-6.82,-6.34
2016-07-29 23:00:00,-5.97,-4.77,-5.926,-5.323
2016-07-29 23:30:00,-6.65,-4.78,-6.774,-5.699
2016-07-30 00:00:00,-6.74,-4.64,-7.084,-5.613
2016-07-30 00:30:00,-8.62,-9.29,-9.806,-9.362
2016-07-30 01:00:00,-8.14,-7.99,-8.678,-7.55
2016-07-30 01:30:00,-6.39,-1.81,-5.506,-1.99
2016-07-30 02:00:00,-6.79,-8.64,-6.256,-7.133
2016-07-30 02:30:00,-6.68,-9.39,-6.31,-7.523
2016-07-30 03:00:00,-6.4,-6.45,-5.222,-5.508
2016-07-30 03:30:00,-7.5,-8.89,-7.332,-8.119
2016-07-30 04:00:00,-7.63,-8.69,-7.588,-8.138
2016-07-30 04:30:00,-6.88,-6.86,-5.85,-6.013
2016-07-30 05:00:00,-7.75,-9.52,-7.176,-7.978
2016-07-30 05:30:00,-10.47,-13.71,-11.23,-12.54
2016-07-30 06:00:00,-18.88,-21.25,-17.11,-18.443
2016-07-30 06:30:00,-27.86,-36.14,-26.65,-30.631
2016-07-30 07:00:00,-38.77,-52.53,-37.684,-43.191
2016-07-30 07:30:00,-46.23,-59.05,-45.396,-50.664
2016-07-30 08:00:00,-42.75,-48,-41.05,-43.613
2016-07-30 08:30:00,-35.09,-35.65,-35.21,-36.269
2016-07-30 09:00:00,-31.6,-26.46,-31.998,-30.28
2016-07-30 09:30:00,-28.77,-36.77,-28.77,-33.671
2016-07-30 10:00:00,-28.45,-29.3,-28.362,-29.367
2016-07-30 10:30:00,-25,-23.25,-27.084,-25.581
2016-07-30 11:00:00,-21.96,-14.79,-23.958,-17.915
2016-07-30 11:30:00,-19.91,-19.6,-19.572,-18.352
2016-07-30 12:00:00,-23.85,-29.85,-24.65,-27.929
2016-07-30 12:30:00,-24.32,-13.49,-25.308,-19.49
2016-07-30 13:00:00,-29.32,-29.96,-31.536,-31.311
2016-07-30 13:30:00,-34.03,-25.7,-35.008,-29.576
2016-07-30 14:00:00,-35.54,-20.76,-33.204,-23.279
2016-07-30 14:30:00,-36.24,-29.14,-32.638,-29.947
2016-07-30 15:00:00,-33.86,-20.77,-31.652,-24.125
2016-07-30 15:30:00,-36.91,-22.63,-35.646,-28.419
2016-07-30 16:00:00,-38.65,-33.3,-38.232,-36.146
2016-07-30 16:30:00,-40.46,-31.44,-42.152,-37.368
2016-07-30 17:00:00,-37.16,-32.06,-39.216,-36.024
2016-07-30 17:30:00,-32.48,-22.79,-34.166,-28.692
2016-07-30 18:00:00,-33.56,-35.96,-35.132,-36.499
2016-07-30 18:30:00,-28.25,-27.97,-29.266,-29.803
2016-07-30 19:00:00,-17.92,-12.96,-16.518,-15.22
2016-07-30 19:30:00,-10.85,-8.63,-10.436,-9.641
2016-07-30 20:00:00,-7.82,-4.93,-7.414,-5.75
2016-07-30 20:30:00,-7.25,-4.28,-7.06,-5.636
2016-07-30 21:00:00,-7.85,-6.64,-8.156,-7.4
2016-07-30 21:30:00,-7,-5.13,-6.634,-5.754
2016-07-30 22:00:00,-7.41,-5.73,-6.97,-6.278
2016-07-30 22:30:00,-7.21,-3.54,-6.04,-4.689
2016-07-30 23:00:00,-7.31,-5.16,-6.988,-5.974
2016-07-30 23:30:00,-6.96,-3.9,-6.356,-5.033
2016-07-31 00:00:00,-7.73,-5.13,-7.806,-6.488
2016-07-31 00:30:00,-6.79,2.52,-6.564,-2.67
2016-07-31 01:00:00,-6.35,3.66,-5.618,-1.017
2016-07-31 01:30:00,-7.16,-5.52,-7.006,-5.745
2016-07-31 02:00:00,-9.29,-9.22,-9.76,-10.137
2016-07-31 02:30:00,-20.07,-17.91,-20.832,-20.393
2016-07-31 03:00:00,-7.67,-5.47,-7.792,-6.894
2016-07-31 03:30:00,-8.27,-9.52,-8.664,-8.936
2016-07-31 04:00:00,-7.52,-8.09,-7.67,-7.046
2016-07-31 04:30:00,-7.5,-6.69,-7.582,-6.676
2016-07-31 05:00:00,-8.96,-10.67,-9.174,-10.028
2016-07-31 05:30:00,-13.28,-14.65,-13.5,-13.965
2016-07-31 06:00:00,-19.01,-15.14,-18.922,-17.395
2016-07-31 06:30:00,-28.45,-18.49,-28.612,-24.279
2016-07-31 07:00:00,-27.44,-37.05,-27.926,-33.896
2016-07-31 07:30:00,-32.02,-38.36,-32.916,-36.644
2016-07-31 08:00:00,-23.69,-23.92,-24.104,-24.255
2016-07-31 08:30:00,-31.26,-28.53,-32.196,-29.576
2016-07-31 09:00:00,-50.26,-57.61,-51.428,-56.172
2016-07-31 09:30:00,-45.57,-49.6,-46.718,-49.437
2016-07-31 10:00:00,-31.03,-27.44,-31.936,-28.503
2016-07-31 10:30:00,-35.88,-33.24,-36.804,-33.555
2016-07-31 11:00:00,-32.81,-32.46,-33.806,-31.914
2016-07-31 11:30:00,-38.37,-38.74,-38.786,-36.866
2016-07-31 12:00:00,-52.88,-46.74,-51.748,-47.722
2016-07-31 12:30:00,-23.65,-14.9,-24.436,-19.844
2016-07-31 13:00:00,-15,-3.94,-15.27,-8.492
2016-07-31 13:30:00,-11.54,-8.83,-10.55,-9.204
2016-07-31 14:00:00,-11.94,-9.64,-11.58,-9.766
2016-07-31 14:30:00,-10.81,-10.02,-9.68,-9.026
2016-07-31 15:00:00,-7.86,-10.62,-6.568,-6.906
2016-07-31 15:30:00,-4.5,-10.82,-4.118,-6.587
2016-07-31 16:00:00,-8.59,-14.95,-8.32,-11.23
